resource_id,site_id,type,plan,range,name,address,latitude,longitude
3,5,0,40,400,더코어빌딩,"서울특별시 동작구 장승배기로26길 13",37.5120053000,126.9411686000
3,5,0,40,400,금성빌라,"서울특별시 동작구 만양로13가길 5",37.5098127000,126.9443954000
3,5,0,40,400,산호빌라,"서울특별시 동작구 만양로13길 23",37.5096613000,126.9448526000
3,5,0,40,400,서림빌라,"서울특별시 동작구 만양로14아길 12",37.5119888000,126.9479873000
3,5,0,40,400,백이빌딩,"서울특별시 동작구 노량진로 116",37.5131579000,126.9388653000
3,5,0,40,400,마이-캐슬,"서울특별시 동작구 노량진로6다길 32",37.5092553000,126.9357592000
3,5,0,40,400,신동아리버파크아파트,"서울특별시 동작구 만양로 19",37.5077974000,126.9447636000
3,5,0,40,400,소농빌딩,"서울특별시 동작구 장승배기로26길 19-5",37.5121192000,126.9419495000
3,5,0,40,400,순만빌딩,"서울특별시 동작구 노량진로 169",37.5140804000,126.9448572000
3,5,0,40,400,지에스빌딩,"서울특별시 동작구 노량진로 192",37.5130688000,126.9472084000
3,5,0,40,400,이티앤빌딩,"서울특별시 동작구 장승배기로16길 25",37.5068675000,126.9413473000
3,5,0,40,400,장승빌라,"서울특별시 동작구 장승배기로19라길 22",37.5074556000,126.9365783000
3,5,0,40,400,정호샤인빌,"서울특별시 동작구 장승배기로17길 32",37.5066137000,126.9381585000
3,5,0,40,400,요한빌라,"서울특별시 동작구 장승배기로13길 54",37.5069748000,126.9374525000
3,5,0,40,400,한양아트빌라,"서울특별시 동작구 노량진로6다길 31",37.5092357000,126.9360495000
3,5,0,40,400,현대하이츠빌라,"서울특별시 동작구 만양로13가길 15",37.5093888000,126.9445510000
3,5,0,40,400,평안빌라,"서울특별시 동작구 장승배기로19길 29-3",37.5079150000,126.9383605000
3,5,0,40,400,한빛빌라,"서울특별시 동작구 장승배기로26길 58",37.5110740000,126.9427381000
3,8,0,40,400,한성빌딩,"서울특별시 동작구 노량진로 188",37.5131802000,126.9467655000
3,8,0,40,400,경인에버빌,"서울특별시 은평구 진흥로12나길 6-1",37.6078360000,126.9259165000
3,8,0,40,400,금강블루빌,"서울특별시 은평구 서오릉로6길 3",37.6061863000,126.9237218000
3,8,0,40,400,거성그린빌라,"서울특별시 은평구 은평로21가길 12-1",37.6038451000,126.9301395000
3,8,0,40,400,녹번빌라,"서울특별시 은평구 통일로59길 7",37.6053489000,126.9331947000
3,8,0,40,400,뉴트리빌,"서울특별시 은평구 서오릉로 64-12",37.6064732000,126.9239347000
3,8,0,40,400,명진하이빌,"서울특별시 은평구 진흥로 138-25",37.6068935000,126.9247952000
3,8,0,40,400,동신쉐르빌,"서울특별시 은평구 통일로59길 8-5",37.6054757000,126.9327916000
3,8,0,40,400,수풀빌라,"서울특별시 은평구 진흥로16길 8",37.6098440000,126.9390859000
3,8,0,40,400,삼우렉스빌,"서울특별시 은평구 녹번로3가길 4-6",37.6061151000,126.9278544000
3,8,0,40,400,삼정하이츠빌,"서울특별시 은평구 녹번로7길 20-13",37.6072662000,126.9291386000
3,8,0,40,400,백송에버빌,"서울특별시 은평구 은평로11길 32-1",37.6036613000,126.9235971000
3,8,0,40,400,보성리엔빌,"서울특별시 은평구 녹번로3길 16-26",37.6072980000,126.9273946000
3,8,0,40,400,우진빌라,"서울특별시 은평구 녹번로3길 9",37.6057302000,126.9279159000
3,8,0,40,400,신의쉐르빌,"서울특별시 은평구 진흥로16길 12-1",37.6092345000,126.9391192000
3,8,0,40,400,신한빌딩,"서울특별시 은평구 서오릉로2길 13",37.6024290000,126.9282712000
3,8,0,40,400,서일빌딩,"서울특별시 은평구 은평로 181",37.6018556000,126.9278777000
3,8,0,40,400,주영빌트,"서울특별시 은평구 은평로21길 3-24",37.6016959000,126.9321284000
3,8,0,40,400,진흥빌딩,"서울특별시 은평구 진흥로 160",37.6087446000,126.9274564000
3,8,0,40,400,일광스카이빌,"서울특별시 은평구 진흥로12나길 1-11",37.6075114000,126.9265467000
3,8,0,40,400,연희쉐르빌,"서울특별시 은평구 은평로21가길 20-1",37.6044787000,126.9306953000
3,8,0,40,400,초석빌라,"서울특별시 은평구 통일로 665-8",37.6058954000,126.9332384000
3,8,0,40,400,태경쉐르빌,"서울특별시 은평구 녹번로3가길 26",37.6073826000,126.9290014000
3,8,0,40,400,제현빌딩,"서울특별시 은평구 진흥로 184",37.6082267000,126.9298762000
3,8,0,40,400,호암빌리지,"서울특별시 은평구 은평로11길 17-1",37.6024251000,126.9231733000
3,8,0,40,400,홍익빌라,"서울특별시 은평구 은평로21길 53",37.6030670000,126.9285344000
3,8,0,40,400,한주빌라,"서울특별시 은평구 은평로21길 29",37.6023399000,126.9311045000
3,8,0,40,400,휴롬빌딩,"서울특별시 강남구 도산대로 164",37.5186628000,127.0266504000
3,8,0,40,400,해광빌딩,"서울특별시 강남구 논현로114길 11",37.5088307000,127.0343326000
3,8,0,40,400,한솔빌딩,"서울특별시 강남구 학동로38길 25",37.5132761000,127.0346112000
3,8,0,40,400,호서빌딩,"서울특별시 강남구 봉은사로1길 37",37.5071147000,127.0240034000
3,8,0,40,400,"황금산 빌딩","서울특별시 강남구 선릉로145길 5-14",37.5205446000,127.0393832000
3,8,0,40,400,학동빌딩,"서울특별시 강남구 학동로 330",37.5162260000,127.0390786000
3,8,0,40,400,토미빌,"서울특별시 강남구 논현로116길 6",37.5092949000,127.0336801000
3,8,0,40,400,한국도자기블리스빌딩,"서울특별시 강남구 논현로 729",37.5170812000,127.0289790000
3,8,0,40,400,하나빌라,"서울특별시 강남구 학동로30길 43-4",37.5112937000,127.0333288000
3,8,0,40,400,프라임아파트,"서울특별시 강남구 도산대로30길 56",37.5162073000,127.0305973000
3,8,0,40,400,현대넥서스아파트,"서울특별시 강남구 언주로122길 6",37.5118661000,127.0366194000
3,8,0,40,400,카우빌,"서울특별시 강남구 강남대로124길 73",37.5113282000,127.0273065000
3,8,0,40,400,천조빌딩,"서울특별시 강남구 논현로 733",37.5174948000,127.0287304000
3,8,0,40,400,진성빌딩,"서울특별시 강남구 도산대로 206",37.5196520000,127.0290354000
3,8,0,40,400,코데즈빌딩,"서울특별시 강남구 학동로23길 55",37.5165897000,127.0263518000
3,8,0,40,400,파크빌,"서울특별시 강남구 논현로145길 52",37.5162883000,127.0250163000
3,8,0,40,400,주은빌,"서울특별시 강남구 강남대로116길 33",37.5068496000,127.0266141000
3,8,0,40,400,인바디빌딩,"서울특별시 강남구 언주로 625",37.5122697000,127.0352840000
3,8,0,40,400,의화빌딩,"서울특별시 강남구 도산대로 210",37.5198276000,127.0297986000
3,8,0,40,400,조엔리빌딩,"서울특별시 강남구 학동로19길 22",37.5143727000,127.0273602000
3,8,0,40,300,참존빌딩,"서울특별시 강남구 학동로24길 20",37.5119023000,127.0290503000
3,8,0,40,300,지성빌,"서울특별시 강남구 봉은사로33길 20",37.5092767000,127.0355458000
3,8,0,40,300,윤원빌딩,"서울특별시 강남구 봉은사로37길 8",37.5089614000,127.0371452000
3,8,0,40,300,우성캐스빌,"서울특별시 강남구 학동로4길 30",37.5095756000,127.0234434000
3,8,0,40,300,이건빌딩,"서울특별시 강남구 봉은사로 117",37.5053198000,127.0264873000
3,8,0,40,300,유정빌딩,"서울특별시 강남구 봉은사로29길 8",37.5083436000,127.0347687000
3,8,0,40,300,일레븐빌,"서울특별시 강남구 봉은사로29길 24-7",37.5093431000,127.0345581000
3,8,0,40,300,이레빌라,"서울특별시 강남구 언주로136길 15-13",37.5183195000,127.0371658000
3,8,0,40,300,정글빌딩,"서울특별시 강남구 봉은사로 159",37.5069248000,127.0317535000
4,8,0,40,300,영흥빌딩,"서울특별시 강남구 강남대로122길 10",37.5076373000,127.0240808000
4,8,0,40,300,영동빌딩,"서울특별시 강남구 강남대로 520",37.5086776000,127.0230647000
4,8,0,40,300,원스빌,"서울특별시 강남구 언주로121길 22",37.5113786000,127.0339748000
4,8,0,70,300,예인빌,"서울특별시 강남구 봉은사로29길 24-4",37.5090627000,127.0344722000
4,8,0,70,300,영빌라트,"서울특별시 강남구 도산대로34길 11-4",37.5194774000,127.0312449000
4,8,0,70,300,신정빌딩,"서울특별시 강남구 도산대로6길 8",37.5161554000,127.0214067000
4,8,0,70,300,아모제논현빌딩,"서울특별시 강남구 봉은사로 317",37.5099751000,127.0416081000
4,8,0,70,300,"성주그룹빌딩 별관","서울특별시 강남구 언주로150길 4",37.5207661000,127.0347833000
4,8,0,70,300,설봉빌딩,"서울특별시 강남구 언주로147길 36",37.5193420000,127.0313288000
4,8,0,70,300,시너지정형외과빌딩,"서울특별시 강남구 학동로 308",37.5154506000,127.0364282000
4,8,0,70,300,스톤빌딩,"서울특별시 강남구 언주로141길 31",37.5182238000,127.0322630000
4,8,0,70,300,삼성빌라,"서울특별시 강남구 학동로46길 43",37.5134209000,127.0396855000
4,8,0,70,300,세왕빌딩,"서울특별시 강남구 학동로24길 10",37.5125459000,127.0287154000
4,8,0,70,300,성지빌딩,"서울특별시 강남구 강남대로132길 11",37.5124031000,127.0219803000
4,8,0,70,300,성보빌딩,"서울특별시 강남구 학동로 216",37.5143086000,127.0327950000
4,8,0,70,300,부경빌딩,"서울특별시 강남구 강남대로118길 12",37.5063094000,127.0247472000
4,8,0,70,300,상원빌딩,"서울특별시 강남구 봉은사로 137",37.5062931000,127.0295436000
4,8,0,70,300,삼익전자빌딩,"서울특별시 강남구 강남대로 560",37.5119213000,127.0213352000
4,8,0,70,300,리엔킴빌딩,"서울특별시 강남구 언주로114길 15-5",37.5104640000,127.0386327000
4,8,0,70,300,두로빌딩,"서울특별시 강남구 봉은사로29길 7",37.5081528000,127.0345808000
4,8,0,70,300,마진빌,"서울특별시 강남구 학동로31길 18",37.5158011000,127.0319377000
4,8,0,70,300,미래빌딩,"서울특별시 강남구 봉은사로 315",37.5098717000,127.0414414000
4,8,0,70,300,동익빌딩,"서울특별시 강남구 언주로 730",37.5201507000,127.0348904000
4,8,0,70,300,동도빌딩,"서울특별시 강남구 논현로 606",37.5078676000,127.0340118000
4,8,0,70,300,동암빌딩,"서울특별시 강남구 학동로 133",37.5126233000,127.0254916000
4,8,0,70,300,동진빌딩,"서울특별시 강남구 도산대로 204",37.5195098000,127.0288636000
4,8,1,70,300,드래곤플라이빌딩,"서울특별시 강남구 논현로139길 24",37.5163478000,127.0273828000
4,8,1,70,300,마스터스729빌딩,"서울특별시 강남구 언주로 729",37.5199643000,127.0341790000
4,8,1,70,300,리더스빌,"서울특별시 강남구 논현로113길 7",37.5082334000,127.0325123000
4,8,1,70,300,논현중원빌라,"서울특별시 강남구 학동로50길 44",37.5136830000,127.0407478000
4,8,1,70,300,덕수빌딩,"서울특별시 강남구 논현로 608",37.5080691000,127.0339247000
4,8,1,70,300,대화빌딩,"서울특별시 강남구 봉은사로 321",37.5099938000,127.0419799000
4,8,1,70,300,"더 스마트 빌리지","서울특별시 강남구 논현로123길 54",37.5100862000,127.0280289000
4,8,1,70,300,논현빌라,"서울특별시 강남구 학동로11길 18",37.5134747000,127.0247506000
4,8,1,70,300,논현동빌딩,"서울특별시 강남구 학동로 137-7",37.5129162000,127.0256248000
4,8,1,70,300,논현베르빌,"서울특별시 강남구 학동로30길 21",37.5126583000,127.0328000000
4,8,1,70,300,넥서스빌딩,"서울특별시 강남구 언주로147길 29-5",37.5191139000,127.0320364000
4,8,1,70,300,논현빌딩,"서울특별시 강남구 도산대로26길 17",37.5180130000,127.0280613000
4,8,1,70,300,건우빌딩,"서울특별시 강남구 강남대로 548",37.5110390000,127.0219111000
4,8,1,70,300,국제빌딩,"서울특별시 강남구 학동로 160",37.5130397000,127.0285030000
4,8,1,70,300,나산빌라,"서울특별시 강남구 학동로17길 21",37.5140505000,127.0255907000
4,8,1,70,300,골든캐슬,"서울특별시 강남구 도산대로54길 48-8",37.5196613000,127.0388638000
4,8,1,70,300,나라빌딩,"서울특별시 강남구 논현로142길 34",37.5177514000,127.0319541000
4,8,1,70,300,가헌빌딩,"서울특별시 강남구 선릉로 659",37.5154518000,127.0416564000
4,8,1,70,300,경원빌딩,"서울특별시 강남구 언주로 708",37.5162917000,127.0357398000
4,8,1,70,300,광일아트빌,"서울특별시 강남구 강남대로124길 20-1",37.5090527000,127.0246476000
4,8,1,70,300,4월31일빌딩,"서울특별시 강남구 논현로 707",37.5150928000,127.0298941000
4,8,1,70,300,916빌딩,"서울특별시 강남구 도산대로 310",37.5215487000,127.0354794000
4,8,1,70,300,DMCC빌딩,"서울특별시 강남구 도산대로 224",37.5203448000,127.0315701000
4,8,1,70,300,JS빌딩,"서울특별시 강남구 논현로128길 20",37.5135802000,127.0328407000
4,8,1,70,300,진영하이빌,"서울특별시 종로구 필운대로5나길 48",37.5803339000,126.9659251000
4,8,1,70,300,코디골드빌103,"서울특별시 종로구 옥인2길 12",37.5804740000,126.9667329000
4,8,1,70,300,우경하이츠빌라,"서울특별시 종로구 옥인6길 18",37.5812539000,126.9643784000
4,8,1,70,300,인왕산그린빌라,"서울특별시 종로구 옥인6길 4",37.5817848000,126.9642526000
4,8,1,70,300,세유빌라,"서울특별시 종로구 필운대로5나길 36",37.5801869000,126.9664956000
4,8,1,70,300,두레리치빌,"서울특별시 종로구 옥인길 75",37.5817819000,126.9647858000
4,8,1,70,300,청솔빌라,"서울특별시 광진구 천호대로118길 17",37.5538186000,127.0852944000
4,8,1,70,300,한사랑빌딩,"서울특별시 광진구 능동로 264",37.5535152000,127.0778512000
4,8,1,70,300,효빌라,"서울특별시 광진구 천호대로122길 19",37.5526638000,127.0877406000
4,8,1,70,300,삼흥빌딩,"서울특별시 광진구 천호대로 602",37.5549250000,127.0843464000
4,8,1,70,300,엠캐슬여름A,"서울특별시 광진구 천호대로122길 22",37.5526702000,127.0875222000
4,8,1,70,300,원광빌딩,"서울특별시 광진구 능동로 272",37.5542009000,127.0781989000
4,8,1,70,300,E&J빌딩,"서울특별시 광진구 천호대로 610",37.5546340000,127.0850947000
4,8,1,70,300,동우빌딩,"서울특별시 광진구 천호대로 566",37.5563765000,127.0806594000
4,8,1,70,300,네모313빌딩,"서울특별시 동대문구 천호대로 313",37.5654567000,127.0553185000
4,8,1,70,300,그린빌라,"서울특별시 동대문구 답십리로57길 3-6",37.5733074000,127.0605162000
4,8,1,70,300,두리아트빌,"서울특별시 동대문구 한천로33길 15",37.5761270000,127.0669125000
4,8,1,70,300,리더스빌딩,"서울특별시 동대문구 한천로 43",37.5659283000,127.0611501000
4,8,1,70,300,동서울한양아파트,"서울특별시 동대문구 답십리로 184",37.5715766000,127.0601741000
4,8,1,70,300,샤인파크빌,"서울특별시 동대문구 서울시립대로2길 71-18",37.5728500000,127.0500893000
4,8,1,70,300,상원빌딩,"서울특별시 동대문구 전농로 60",37.5701724000,127.0574784000
4,8,1,70,300,진보빌라,"서울특별시 동대문구 한천로11길 21",37.5670754000,127.0611132000
4,8,1,70,300,정민빌딩,"서울특별시 동대문구 한천로 45",37.5662243000,127.0612924000
4,8,1,70,300,신동인오피스텔,"서울특별시 영등포구 버드나루로15길 3",37.5261211000,126.9085203000
4,8,1,70,300,래미안당산1차아파트,"서울특별시 영등포구 당산로54길 11",37.5343799000,126.9059115000
4,8,1,70,300,션샤인빌,"서울특별시 영등포구 영신로41길 13",37.5219139000,126.8998827000
4,8,1,70,300,보성빌딩,"서울특별시 영등포구 영신로39길 16-6",37.5221558000,126.8996910000
4,8,1,70,300,대일빌딩,"서울특별시 영등포구 당산로 82",37.5219551000,126.8960142000
4,8,1,70,300,당산빌리지,"서울특별시 영등포구 당산로20길 24",37.5230423000,126.8986991000
4,8,1,70,300,푸르미르빌,"서울특별시 영등포구 당산로16길 24-11",37.5219456000,126.8983905000
4,8,1,70,300,진로아파트,"서울특별시 영등포구 영등포로 130",37.5210178000,126.8957890000
4,8,1,70,300,신현빌3차,"서울특별시 영등포구 영신로43길 8-9",37.5224091000,126.9001015000
4,8,1,70,300,당산준빌,"서울특별시 영등포구 선유동1로 20-4",37.5237137000,126.8921396000
4,8,1,70,300,영화빌딩,"서울특별시 영등포구 영등포로 116-1",37.5213945000,126.8943643000
4,8,1,70,300,행당빌딩,"서울특별시 영등포구 당산로28길 6",37.5246238000,126.8971782000
4,8,1,70,300,청솔파크빌,"서울특별시 영등포구 당산로29길 4",37.5260933000,126.8947377000
4,8,1,70,300,창빌딩,"서울특별시 영등포구 국회대로 568",37.5274172000,126.8973946000
4,8,1,70,300,영보빌딩,"서울특별시 영등포구 당산로31길 13",37.5266214000,126.8952230000
4,8,1,70,300,림스빌딩,"서울특별시 영등포구 당산로27길 17",37.5250691000,126.8943463000
4,8,1,70,300,당산계룡리슈빌3단지,"서울특별시 영등포구 양산로25길 12",37.5244506000,126.8991556000
4,8,1,70,300,동원빌딩,"서울특별시 영등포구 당산로38길 9-6",37.5291982000,126.8998273000
4,8,1,70,300,광일빌딩,"서울특별시 영등포구 당산로36길 13-6",37.5282880000,126.8995412000
4,8,1,70,300,청암빌딩,"서울특별시 영등포구 당산로 176",37.5298526000,126.8990688000
4,8,1,70,300,정금빌딩,"서울특별시 영등포구 당산로35길 8",37.5290769000,126.8970084000
4,8,1,70,300,상헌빌,"서울특별시 영등포구 당산로38길 15-3",37.5288507000,126.9001349000
4,8,1,70,300,성호빌라,"서울특별시 영등포구 당산로36길 13-4",37.5281755000,126.8994404000
4,8,1,70,300,박의원빌딩,"서울특별시 영등포구 당산로 166",37.5291038000,126.8985050000
4,8,1,70,300,"당산 삼성쉐르빌","서울특별시 영등포구 당산로45길 1",37.5332573000,126.9005069000
4,8,1,70,300,강변리치빌Ⅱ,"서울특별시 영등포구 당산로50길 32",37.5328564000,126.9047901000
4,8,1,70,300,성원파크빌,"서울특별시 영등포구 당산로46가길 6-6",37.5335941000,126.9040830000
4,8,1,70,300,대로빌딩,"서울특별시 영등포구 당산로51길 15",37.5365227000,126.9015706000
4,8,1,100,300,굿모닝빌,"서울특별시 영등포구 당산로50가길 9",37.5325648000,126.9059234000
4,8,1,100,300,JF명오빌,"서울특별시 영등포구 당산로48길 6-13",37.5341012000,126.9035579000
4,8,1,100,300,한경빌딩,"서울특별시 영등포구 양평로 64",37.5351430000,126.8999717000
4,8,1,100,250,정옥빌딩,"서울특별시 영등포구 당산로54길 26",37.5338648000,126.9056082000
4,8,1,100,250,아인빌딩,"서울특별시 영등포구 당산로50길 31",37.5329496000,126.9051281000
4,8,1,100,250,규선빌,"서울특별시 마포구 와우산로3안길 49-3",37.5469157000,126.9207044000
4,8,1,100,250,세종빌리지,"서울특별시 마포구 와우산로3길 45",37.5454827000,126.9205933000
4,8,1,100,250,골든빌라,"서울특별시 영등포구 대방천로 36",37.5053364000,126.8973248000
4,8,1,100,250,건용빌딩,"서울특별시 영등포구 대림로 199",37.4985732000,126.8979345000
4,8,1,100,250,금강빌라,"서울특별시 영등포구 대림로41길 12-8",37.5012379000,126.8957115000
4,8,1,100,250,금부빌라,"서울특별시 영등포구 대림로46길 11",37.5028035000,126.8974518000
5,8,1,100,250,국제아트빌,"서울특별시 영등포구 도림로39길 13-1",37.4942609000,126.8973897000
5,8,1,100,250,대광빌라,"서울특별시 영등포구 디지털로64가길 3",37.4918306000,126.9043969000
5,8,1,100,250,대영빌딩,"서울특별시 영등포구 도림로31길 22",37.4942816000,126.8951905000
5,8,1,100,250,대림동근생빌딩,"서울특별시 영등포구 대림로 245",37.5023211000,126.8963965000
5,8,0,100,250,대림빌딩,"서울특별시 영등포구 대림로40길 8",37.5011316000,126.8981085000
5,8,0,100,250,대림스타빌딩,"서울특별시 영등포구 도림로48길 4",37.4949995000,126.9006442000
5,8,0,100,250,대명빌딩,"서울특별시 영등포구 대림로35길 6",37.4990460000,126.8972818000
5,8,0,100,250,동화빌딩,"서울특별시 영등포구 대림로 76",37.4894605000,126.9057806000
5,8,0,100,250,리치빌,"서울특별시 영등포구 가마산로 325-17",37.4988062000,126.8947072000
5,8,0,100,250,라온빌,"서울특별시 영등포구 도림로50길 12",37.4946300000,126.9014410000
5,8,0,100,250,문화빌딩,"서울특별시 영등포구 대림로 202",37.4987190000,126.8985445000
5,8,0,100,250,보람하이빌,"서울특별시 영등포구 대림로22길 16-3",37.4942755000,126.9030148000
5,8,0,100,250,보원빌라,"서울특별시 영등포구 대림로31나길 14",37.4968062000,126.8961378000
5,8,0,100,250,방주빌라,"서울특별시 영등포구 도림로47가길 1-2",37.4972361000,126.8999498000
5,8,0,100,250,삼우빌딩,"서울특별시 영등포구 대림로 231",37.5011870000,126.8967773000
5,8,0,100,250,삼미아트빌,"서울특별시 영등포구 디지털로52길 11-2",37.4897479000,126.9018021000
5,8,0,100,250,세종빌리지,"서울특별시 영등포구 대림로34자길 6",37.5006157000,126.9010935000
5,8,0,100,250,성강케렌시아,"서울특별시 영등포구 대림로40가길 14",37.5023838000,126.8975288000
5,8,0,100,250,성원아파트,"서울특별시 영등포구 대림로 256",37.5037364000,126.8967859000
5,8,0,100,250,송원빌딩,"서울특별시 영등포구 대림로 203",37.4988094000,126.8979241000
5,8,0,100,250,스타로닉빌딩,"서울특별시 영등포구 가마산로 337",37.4995679000,126.8966772000
5,8,0,100,250,영진빌딩,"서울특별시 영등포구 대림로29길 43",37.4937883000,126.8954264000
5,8,0,100,250,영강빌딩,"서울특별시 영등포구 가마산로 371",37.5017841000,126.8990565000
5,8,0,100,250,우영채움빌(2동),"서울특별시 영등포구 대림로34자길 3",37.5003206000,126.9010670000
5,8,0,100,250,위너빌,"서울특별시 영등포구 도림로31길 4",37.4927271000,126.8958565000
5,8,0,100,250,우성아트빌,"서울특별시 영등포구 대림로7다길 6",37.4893222000,126.9033028000
5,8,0,100,250,이지빌,"서울특별시 영등포구 도림천로13길 2",37.4901750000,126.8968312000
5,8,0,100,250,유성빌딩,"서울특별시 영등포구 디지털로 400",37.4922778000,126.9033540000
5,8,0,100,250,의성빌딩,"서울특별시 영등포구 디지털로61길 1",37.4924182000,126.9030395000
5,8,0,100,250,천용빌라,"서울특별시 영등포구 대림로22가길 9-2",37.4932700000,126.9025331000
5,8,0,100,250,주용빌딩,"서울특별시 영등포구 대림로27길 8",37.4951484000,126.8988255000
5,8,0,100,250,전국빌딩,"서울특별시 영등포구 대림로 192",37.4980284000,126.8989168000
5,8,0,100,250,태흥빌라,"서울특별시 영등포구 디지털로37길 9-13",37.4893682000,126.8984535000
5,8,0,100,250,청솔빌,"서울특별시 영등포구 디지털로48길 18-3",37.4882051000,126.9011349000
5,8,0,100,250,하늘아트빌,"서울특별시 영등포구 도신로12길 6",37.5046107000,126.8980942000
5,8,0,100,250,현대아트빌,"서울특별시 영등포구 도신로12길 4",37.5047291000,126.8979692000
5,8,0,100,250,현대2차아파트,"서울특별시 영등포구 도신로4길 2",37.5032704000,126.8953582000
5,8,0,100,250,한솔베스트빌,"서울특별시 동작구 대방동17길 10",37.5033412000,126.9248951000
5,8,0,100,250,현대아트빌,"서울특별시 동작구 여의대방로26길 76",37.4991342000,126.9246246000
5,8,0,100,250,효성아파트,"서울특별시 동작구 여의대방로62길 24",37.5138778000,126.9291403000
5,8,0,100,250,하나마을아파트,"서울특별시 동작구 대방동9길 4",37.5026428000,126.9263266000
5,8,0,100,250,참존빌,"서울특별시 동작구 대방동13길 6",37.5024403000,126.9253034000
5,8,0,100,250,칸타빌레,"서울특별시 동작구 상도로 62",37.4995642000,126.9273913000
5,8,0,100,250,이투데이빌딩,"서울특별시 동작구 여의대방로62길 1",37.5140497000,126.9270279000
5,8,0,100,250,영화아트빌라,"서울특별시 동작구 등용로8가길 12",37.5063085000,126.9340760000
5,8,0,100,250,올리브빌딩,"서울특별시 동작구 상도로 58",37.4995887000,126.9268523000
5,8,0,100,250,유빌라테,"서울특별시 동작구 대방동길 69",37.5042751000,126.9253130000
5,8,0,100,250,이레홈캐슬,"서울특별시 동작구 대방동15다길 7",37.5034188000,126.9222224000
5,8,0,100,250,신명테크노빌,"서울특별시 동작구 상도로11길 5",37.5002137000,126.9290925000
5,8,0,100,250,엘리시아빌딩,"서울특별시 동작구 등용로 115",37.5114623000,126.9317563000
5,8,0,100,250,영진빌딩,"서울특별시 동작구 등용로 106-1",37.5107742000,126.9322740000
5,8,0,100,250,성화빌라,"서울특별시 동작구 대방동25길 9",37.5042774000,126.9248802000
5,8,0,100,250,시티오피스텔,"서울특별시 동작구 대방동1길 1",37.5001251000,126.9276463000
5,8,0,100,250,"베스트 빌","서울특별시 동작구 대방동13길 16",37.5015438000,126.9252236000
5,8,0,100,250,삼인아파트(빌),"서울특별시 동작구 여의대방로36길 7",37.5043213000,126.9226566000
5,8,0,100,250,미성빌딩,"서울특별시 동작구 등용로 41-1",37.5054375000,126.9340510000
5,8,0,100,250,미래하이츠빌,"서울특별시 동작구 등용로8길 47",37.5070276000,126.9334487000
5,8,0,100,250,보라매웨스트빌,"서울특별시 동작구 여의대방로24다길 4",37.4987979000,126.9212466000
5,8,0,100,250,르미에빌딩,"서울특별시 동작구 여의대방로46길 18",37.5101273000,126.9258708000
5,8,0,100,250,대방아트빌,"서울특별시 동작구 대방동23가길 4",37.5042484000,126.9238387000
5,8,0,100,250,도원빌딩,"서울특별시 동작구 여의대방로24마길 20",37.4994078000,126.9241948000
5,8,0,100,250,대방동아파트,"서울특별시 동작구 여의대방로36길 16",37.5047555000,126.9237367000
5,8,0,100,250,대방빌리지,"서울특별시 동작구 상도로11길 6",37.5003580000,126.9295311000
5,8,0,100,250,누리빌,"서울특별시 동작구 대방동1길 6",37.5004033000,126.9270898000
5,8,0,100,250,다울아파트,"서울특별시 동작구 대방동2길 38",37.5029313000,126.9274743000